Timestamp,Type,MMSI,NavigationStatus,TurnRate,SpeedOverGround,PositionAccuracy,Latitude,Longitude,COG,Heading,ROT,ManeuverIndicator
2023-05-25 10:23:18.690930,1,248699000,<NavigationStatus.UnderWayUsingEngine: 0>,0,17.7,False,72.291267,18.864583,281,283,51,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:23:18.790787,1,205373000,<NavigationStatus.UnderWayUsingEngine: 0>,0,11.7,False,72.714927,18.837943,265.7,265,54,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:23:20.210584,1,518998272,<NavigationStatus.UnderWayUsingEngine: 0>,0,8.2,False,72.589658,18.824513,127.3,130,55,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:23:20.390720,1,419172000,<NavigationStatus.UnderWayUsingEngine: 0>,<TurnRate.NO_TI_DEFAULT: -128.0>,4,True,72.617912,18.947198,177.3,511,54,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:23:21.490365,1,419079600,<NavigationStatus.RestrictedManoeuverability: 3>,<TurnRate.NO_TI_DEFAULT: -128.0>,5.6,False,72.712985,18.77736,171.3,511,56,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:23:22.690491,1,419001114,<NavigationStatus.UnderWayUsingEngine: 0>,0,5.5,False,72.383023,18.709192,250.1,255,58,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:23:22.930537,1,419001268,<NavigationStatus.UnderWayUsingEngine: 0>,-3,7.4,True,72.883883,18.930233,245,242,56,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:23:23.380617,3,419001481,<NavigationStatus.UnderWayUsingEngine: 0>,0,6.9,True,72.882917,18.927667,59,61,55,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:23:24.770404,1,419065300,<NavigationStatus.UnderWayUsingEngine: 0>,<TurnRate.NO_TI_DEFAULT: -128.0>,0,True,72.863605,18.94393,125.8,511,56,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:23:26.050331,1,352001705,<NavigationStatus.UnderWayUsingEngine: 0>,0,3.9,True,72.543615,18.614118,358.7,354,59,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:23:26.130220,1,235808000,<NavigationStatus.UnderWayUsingEngine: 0>,0,15.4,True,72.73722,18.836302,82.2,81,0,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:23:27.810202,1,419077700,<NavigationStatus.UnderWayUsingEngine: 0>,0,1.2,False,72.35038,18.684475,131.2,178,42,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:23:31.269825,3,477044300,<NavigationStatus.Moored: 5>,0,0,False,72.939733,18.94692,208.8,37,5,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:23:33.409647,1,352823000,<NavigationStatus.UnderWayUsingEngine: 0>,<TurnRate.NO_TI_RIGHT: 127.0>,11.5,False,72.521193,18.500958,5,6,43,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:23:33.459584,1,419001481,<NavigationStatus.UnderWayUsingEngine: 0>,0,6.9,True,72.883233,18.927867,59,60,7,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:23:34.869460,1,419001110,<NavigationStatus.RestrictedManoeuverability: 3>,<TurnRate.NO_TI_DEFAULT: -128.0>,5.9,False,72.91765,18.941153,258.8,511,60,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:23:36.149415,1,248699000,<NavigationStatus.UnderWayUsingEngine: 0>,0,17.7,False,72.289917,18.86485,280,283,9,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:23:24.050512,1,248699000,<NavigationStatus.UnderWayUsingEngine: 0>,0,17.7,False,72.290933,18.86465,281,283,57,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:23:36.419352,1,419220300,<NavigationStatus.UnderWayUsingEngine: 0>,<TurnRate.NO_TI_DEFAULT: -128.0>,0,True,72.812653,18.705113,360,511,10,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:23:37.889305,3,419000655,<NavigationStatus.Undefined: 15>,<TurnRate.NO_TI_RIGHT: 127.0>,9.5,True,72.773615,18.748772,235.8,273,12,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:23:38.229205,1,205373000,<NavigationStatus.UnderWayUsingEngine: 0>,0,11.8,False,72.713772,18.837865,265.9,264,13,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:23:29.460054,1,205373000,<NavigationStatus.UnderWayUsingEngine: 0>,0,11.8,False,72.714283,18.837893,266,264,4,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:23:39.489065,1,419001527,<NavigationStatus.UnderWayUsingEngine: 0>,-16,8.5,True,72.734398,18.759055,30.8,30,59,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:23:41.908887,3,419566000,<NavigationStatus.UnderWayUsingEngine: 0>,0,3.7,True,72.7617,18.822233,60.2,62,17,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:23:41.968874,3,419079600,<NavigationStatus.RestrictedManoeuverability: 3>,<TurnRate.NO_TI_DEFAULT: -128.0>,5.6,False,72.713063,18.77684,172.9,511,17,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:23:44.978657,1,419000346,<NavigationStatus.UnderWayUsingEngine: 0>,<TurnRate.NO_TI_DEFAULT: -128.0>,0.1,False,72.862182,18.95091,351.7,511,20,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:23:45.218627,3,355730000,<NavigationStatus.AtAnchor: 1>,<TurnRate.NO_TI_DEFAULT: -128.0>,0,False,72.237013,18.632763,0,511,19,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:23:47.698401,3,463046101,<NavigationStatus.AtAnchor: 1>,0,0.1,True,72.84484,18.939422,0,200,22,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:23:47.938244,1,248699000,<NavigationStatus.UnderWayUsingEngine: 0>,0,17.7,False,72.288917,18.865033,280,283,21,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:23:24.050512,1,248699000,<NavigationStatus.UnderWayUsingEngine: 0>,0,17.7,False,72.290933,18.86465,281,283,57,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:23:49.758152,1,419000128,<NavigationStatus.UnderWayUsingEngine: 0>,0,0,False,72.840542,18.9247,332.7,249,25,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:23:50.158028,3,235808000,<NavigationStatus.UnderWayUsingEngine: 0>,0,14.9,True,72.739,18.836502,83.3,82,24,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:23:51.117977,1,518998272,<NavigationStatus.UnderWayUsingEngine: 0>,3,8.1,False,72.590568,18.823725,130.3,130,26,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:23:41.109114,1,518998272,<NavigationStatus.UnderWayUsingEngine: 0>,-6,8.1,False,72.590277,18.823983,131,130,16,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:23:52.207793,1,419001717,<NavigationStatus.UnderWayUsingEngine: 0>,<TurnRate.NO_TI_DEFAULT: -128.0>,3.5,True,72.768572,18.888397,347.9,511,26,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:23:52.977588,1,419001268,<NavigationStatus.UnderWayUsingEngine: 0>,0,7.7,True,72.882833,18.929717,242,240,27,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:23:43.488634,1,419001268,<NavigationStatus.UnderWayUsingEngine: 0>,-2,7.6,True,72.883167,18.9299,243,240,18,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:23:53.837530,3,419001125,<NavigationStatus.AtAnchor: 1>,0,0,False,72.859905,18.939033,94.7,309,60,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:23:54.287496,1,419000655,<NavigationStatus.Undefined: 15>,<TurnRate.NO_TI_RIGHT: 127.0>,8.5,True,72.772953,18.748748,295.5,298,28,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:23:55.197410,1,419085200,<NavigationStatus.UnderWaySailing: 8>,<TurnRate.NO_TI_DEFAULT: -128.0>,0,False,72.8588,18.9563,297.5,511,29,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:23:55.857361,1,419566000,<NavigationStatus.UnderWayUsingEngine: 0>,0,3.7,True,72.761947,18.822363,59.6,63,31,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:23:59.836841,1,205373000,<NavigationStatus.UnderWayUsingEngine: 0>,0,11.8,False,72.712543,18.837765,265.2,265,35,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:23:48.978238,1,205373000,<NavigationStatus.UnderWayUsingEngine: 0>,0,11.8,False,72.713187,18.837817,265.4,265,24,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:24:00.156918,1,419057700,<NavigationStatus.UnderWayUsingEngine: 0>,<TurnRate.NO_TI_DEFAULT: -128.0>,0,False,72.860863,18.948745,0,511,32,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:24:00.686911,1,354322000,<NavigationStatus.UnderWayUsingEngine: 0>,0,11.1,False,72.530017,18.422897,352.1,351,36,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:24:02.286649,1,419079600,<NavigationStatus.RestrictedManoeuverability: 3>,<TurnRate.NO_TI_DEFAULT: -128.0>,5.6,False,72.713123,18.776317,172.7,511,37,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:24:03.216678,1,419001114,<NavigationStatus.UnderWayUsingEngine: 0>,<TurnRate.NO_TI_LEFT: -127.0>,5.6,False,72.381952,18.708815,250.9,255,38,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:23:53.087615,1,419001114,<NavigationStatus.UnderWayUsingEngine: 0>,0,5.5,False,72.382238,18.708922,249.5,255,28,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:24:05.966442,1,248699000,<NavigationStatus.UnderWayUsingEngine: 0>,0,17.7,False,72.287217,18.865333,281,283,39,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:23:24.050512,1,248699000,<NavigationStatus.UnderWayUsingEngine: 0>,0,17.7,False,72.290933,18.86465,281,283,57,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:24:07.756239,1,419001471,<NavigationStatus.Undefined: 15>,0,0,False,72.860812,18.935392,155.1,204,43,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:24:10.126041,3,419001795,<NavigationStatus.AtAnchor: 1>,0,0,False,72.597103,18.796635,32.8,302,45,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:24:12.335822,1,419172000,<NavigationStatus.UnderWayUsingEngine: 0>,<TurnRate.NO_TI_DEFAULT: -128.0>,4.2,True,72.618055,18.946173,167.8,511,46,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:23:51.425302,1,419172000,<NavigationStatus.UnderWayUsingEngine: 0>,<TurnRate.NO_TI_DEFAULT: -128.0>,4.3,True,72.617973,18.94659,162.9,511,25,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:24:13.135785,1,352823000,<NavigationStatus.UnderWayUsingEngine: 0>,0,11.4,False,72.521482,18.503023,8,9,22,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:24:14.045608,1,419001481,<NavigationStatus.UnderWayUsingEngine: 0>,0,6.9,True,72.8844,18.928567,57,61,46,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:24:16.795336,3,373383000,<NavigationStatus.AtAnchor: 1>,0,0.1,True,72.842853,18.885385,278,230,41,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:24:18.715230,1,248699000,<NavigationStatus.UnderWayUsingEngine: 0>,0,17.7,False,72.2862,18.865517,281,283,53,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:24:11.915837,1,248699000,<NavigationStatus.UnderWayUsingEngine: 0>,0,17.7,False,72.286883,18.8654,280,283,45,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:24:18.795275,1,205373000,<NavigationStatus.UnderWayUsingEngine: 0>,0,11.8,False,72.711448,18.83769,265.6,264,54,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:24:09.326124,1,205373000,<NavigationStatus.UnderWayUsingEngine: 0>,0,11.8,False,72.71197,18.837725,265.2,265,44,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:24:18.955220,3,419001116,<NavigationStatus.AtAnchor: 1>,0,0.4,False,72.641023,18.791775,214.7,289,54,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:24:20.714942,1,354322000,<NavigationStatus.UnderWayUsingEngine: 0>,0,11.1,False,72.52988,18.423928,351.8,351,56,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:24:21.774965,1,518998272,<NavigationStatus.UnderWayUsingEngine: 0>,-4,8.1,False,72.591452,18.822953,133,130,57,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:24:11.355801,1,518998272,<NavigationStatus.UnderWayUsingEngine: 0>,0,8.1,False,72.591165,18.823222,133.3,130,46,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:24:22.444788,3,419001114,<NavigationStatus.UnderWayUsingEngine: 0>,0,5.8,False,72.381413,18.708633,250.1,255,57,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:24:22.924753,1,419001268,<NavigationStatus.UnderWayUsingEngine: 0>,0,7.9,True,72.881867,18.9292,240,240,58,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:24:13.695712,1,419001268,<NavigationStatus.UnderWayUsingEngine: 0>,0,7.8,True,72.882133,18.92935,241,240,48,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:24:26.044568,1,352001705,<NavigationStatus.UnderWayUsingEngine: 0>,0,4.2,True,72.543595,18.615247,359.4,0,59,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:24:15.435571,1,352001705,<NavigationStatus.UnderWayUsingEngine: 0>,0,4.1,True,72.543587,18.615033,359.3,359,48,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:24:28.824150,1,419001527,<NavigationStatus.UnderWayUsingEngine: 0>,4,8.6,True,72.735532,18.760763,31.4,30,49,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:23:58.927099,1,419001527,<NavigationStatus.UnderWayUsingEngine: 0>,0,8.7,True,72.734833,18.759705,31.2,31,19,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:24:30.124218,1,248699000,<NavigationStatus.UnderWayUsingEngine: 0>,0,17.7,False,72.285167,18.865717,281,284,3,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:24:24.044761,1,248699000,<NavigationStatus.UnderWayUsingEngine: 0>,0,17.7,False,72.28585,18.8656,281,283,57,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:24:30.744098,1,257993000,<NavigationStatus.UnderWayUsingEngine: 0>,0,10.7,True,72.465565,19.11216,176.4,178,5,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:24:33.403884,1,352823000,<NavigationStatus.UnderWayUsingEngine: 0>,0,11.4,False,72.521673,18.504075,9,8,42,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:24:34.873649,1,419001110,<NavigationStatus.RestrictedManoeuverability: 3>,<TurnRate.NO_TI_DEFAULT: -128.0>,5.8,False,72.915977,18.940817,258.4,511,60,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:24:38.239032,1,205373000,<NavigationStatus.UnderWayUsingEngine: 0>,0,11.9,False,72.710287,18.837615,266,264,13,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:24:29.464127,1,205373000,<NavigationStatus.UnderWayUsingEngine: 0>,0,11.9,False,72.71081,18.837648,266,264,4,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:24:41.963097,1,419079600,<NavigationStatus.RestrictedManoeuverability: 3>,<TurnRate.NO_TI_DEFAULT: -128.0>,5.5,False,72.713253,18.775263,173,511,17,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:24:22.524870,1,419079600,<NavigationStatus.RestrictedManoeuverability: 3>,<TurnRate.NO_TI_DEFAULT: -128.0>,5.6,False,72.713172,18.775792,175.6,511,57,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:24:42.183000,3,405000305,<NavigationStatus.AtAnchor: 1>,0,0.1,True,72.571333,19.0518,314,314,13,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:24:42.232975,1,419001114,<NavigationStatus.UnderWayUsingEngine: 0>,0,5.6,False,72.380892,18.70846,250.2,255,17,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:24:32.903824,1,419001114,<NavigationStatus.UnderWayUsingEngine: 0>,0,5.8,False,72.38118,18.708553,250.5,255,8,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:24:47.942528,1,248699000,<NavigationStatus.UnderWayUsingEngine: 0>,0,17.7,False,72.2839,18.865967,281,284,21,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:24:41.703020,1,248699000,<NavigationStatus.UnderWayUsingEngine: 0>,0,17.7,False,72.28425,18.8659,281,284,15,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:24:51.062257,1,518998272,<NavigationStatus.UnderWayUsingEngine: 0>,16,8.2,False,72.59235,18.8222,136.1,135,26,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:24:41.193128,1,518998272,<NavigationStatus.UnderWayUsingEngine: 0>,14,8.2,False,72.59205,18.822452,133.8,132,16,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:24:51.382215,3,419172000,<NavigationStatus.UnderWayUsingEngine: 0>,<TurnRate.NO_TI_DEFAULT: -128.0>,4.7,True,72.618338,18.94543,149.5,511,25,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:24:53.028503,1,419001481,<NavigationStatus.UnderWayUsingEngine: 0>,0,6.9,True,72.885533,18.929233,58,61,26,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:24:53.941987,1,352823000,<NavigationStatus.UnderWayUsingEngine: 0>,0,11.4,False,72.521863,18.50524,9,8,4,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:24:33.403884,1,352823000,<NavigationStatus.UnderWayUsingEngine: 0>,0,11.4,False,72.521673,18.504075,9,8,42,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:24:57.991613,3,419000655,<NavigationStatus.Undefined: 15>,0,8.5,True,72.770157,18.749738,291.2,287,32,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:24:02.046716,3,419000655,<NavigationStatus.Undefined: 15>,<TurnRate.NO_TI_RIGHT: 127.0>,8.9,True,72.772642,18.748913,291.1,287,36,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:24:59.271477,1,419001527,<NavigationStatus.UnderWayUsingEngine: 0>,-7,8.6,True,72.736212,18.761783,32.2,30,19,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:24:39.483215,1,419001527,<NavigationStatus.UnderWayUsingEngine: 0>,-6,8.7,True,72.735762,18.761103,32.1,30,59,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:24:59.831445,1,205373000,<NavigationStatus.UnderWayUsingEngine: 0>,0,11.9,False,72.709057,18.83752,265.9,264,35,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:24:48.982465,1,205373000,<NavigationStatus.UnderWayUsingEngine: 0>,0,11.9,False,72.7097,18.837568,265.9,264,24,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:25:00.871446,3,518998272,<NavigationStatus.UnderWayUsingEngine: 0>,2,8,False,72.592605,18.821963,137.6,136,36,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:25:02.581229,3,412348000,<NavigationStatus.Moored: 5>,0,0,False,72.844352,18.937427,134.2,193,37,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:25:05.970773,1,248699000,<NavigationStatus.UnderWayUsingEngine: 0>,0,17.7,False,72.282383,18.866283,282,284,38,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:24:54.521873,1,248699000,<NavigationStatus.UnderWayUsingEngine: 0>,0,17.7,False,72.283567,18.866033,281,284,27,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:25:06.451284,3,419779000,<NavigationStatus.AtAnchor: 1>,0,0,True,72.861922,18.92844,114.5,212,41,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:25:09.030586,1,257993000,<NavigationStatus.UnderWayUsingEngine: 0>,0,10.7,True,72.465645,19.110273,178.1,179,43,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:24:49.222382,1,257993000,<NavigationStatus.UnderWayUsingEngine: 0>,0,10.7,True,72.465605,19.111267,177.6,178,23,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:25:09.330438,3,205373000,<NavigationStatus.UnderWayUsingEngine: 0>,0,11.9,False,72.708472,18.837477,265.6,264,44,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:25:10.470459,1,419172000,<NavigationStatus.UnderWayUsingEngine: 0>,<TurnRate.NO_TI_DEFAULT: -128.0>,4.5,True,72.618492,18.945068,163.6,511,45,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:24:40.843204,1,419172000,<NavigationStatus.UnderWayUsingEngine: 0>,<TurnRate.NO_TI_DEFAULT: -128.0>,4.4,True,72.61826,18.945625,154.1,511,15,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:25:13.140181,1,352823000,<NavigationStatus.UnderWayUsingEngine: 0>,0,11.5,False,72.522025,18.506247,8,8,23,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:24:33.403884,1,352823000,<NavigationStatus.UnderWayUsingEngine: 0>,0,11.4,False,72.521673,18.504075,9,8,42,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:25:15.030019,1,419001110,<NavigationStatus.RestrictedManoeuverability: 3>,<TurnRate.NO_TI_DEFAULT: -128.0>,5.3,False,72.914958,18.940635,259.4,511,60,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:25:15.889927,1,419566000,<NavigationStatus.UnderWayUsingEngine: 0>,0,3.3,True,72.763205,18.82301,61.4,62,51,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:24:35.673571,1,419566000,<NavigationStatus.UnderWayUsingEngine: 0>,<TurnRate.NO_TI_RIGHT: 127.0>,3.8,True,72.762593,18.822703,60.4,62,11,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:25:18.339701,1,205373000,<NavigationStatus.UnderWayUsingEngine: 0>,0,11.9,False,72.707948,18.837437,265.3,265,53,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:24:48.982465,1,205373000,<NavigationStatus.UnderWayUsingEngine: 0>,0,11.9,False,72.7097,18.837568,265.9,264,24,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:25:18.709672,1,248699000,<NavigationStatus.UnderWayUsingEngine: 0>,0,17.7,False,72.281017,18.86655,282,284,52,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:25:11.910298,1,248699000,<NavigationStatus.UnderWayUsingEngine: 0>,0,17.7,False,72.2817,18.8664,281,284,44,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:25:21.329406,3,538009800,<NavigationStatus.AtAnchor: 1>,0,0.2,False,72.710613,18.923503,285.7,299,56,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:25:21.779389,1,518998272,<NavigationStatus.UnderWayUsingEngine: 0>,-5,8.1,False,72.59315,18.821387,138.8,133,57,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:25:11.350362,1,518998272,<NavigationStatus.UnderWayUsingEngine: 0>,-11,8.1,False,72.592878,18.82166,140.7,134,46,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:25:22.449220,1,419001114,<NavigationStatus.UnderWayUsingEngine: 0>,<TurnRate.NO_TI_RIGHT: 127.0>,5.8,False,72.379838,18.708093,250.9,255,57,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:25:11.540419,1,419001114,<NavigationStatus.UnderWayUsingEngine: 0>,0,5.7,False,72.380098,18.708188,250.2,255,46,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:25:22.529321,1,419079600,<NavigationStatus.RestrictedManoeuverability: 3>,<TurnRate.NO_TI_DEFAULT: -128.0>,5.5,False,72.71341,18.774223,173,511,57,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:25:02.291111,1,419079600,<NavigationStatus.RestrictedManoeuverability: 3>,<TurnRate.NO_TI_DEFAULT: -128.0>,5.6,False,72.713333,18.774757,171.1,511,37,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:25:22.739261,3,419001664,<NavigationStatus.AtAnchor: 1>,0,0,False,72.631025,18.77593,223.1,294,56,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:25:22.929261,1,419001268,<NavigationStatus.UnderWayUsingEngine: 0>,-6,8.1,True,72.87975,18.92815,242,238,57,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:24:43.482837,1,419001268,<NavigationStatus.UnderWayUsingEngine: 0>,0,8,True,72.881183,18.92885,240,240,18,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:25:24.209192,3,419001230,<NavigationStatus.AtAnchor: 1>,0,0,True,72.8593,18.934198,62.1,219,59,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:25:25.089091,1,352001705,<NavigationStatus.UnderWayUsingEngine: 0>,0,4.5,True,72.543715,18.616428,8.2,2,58,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:25:15.430008,1,352001705,<NavigationStatus.UnderWayUsingEngine: 0>,0,4.4,True,72.543685,18.616242,5.5,3,49,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:25:26.228998,3,419000655,<NavigationStatus.Undefined: 15>,<TurnRate.NO_TI_RIGHT: 127.0>,7.8,True,72.769067,18.750037,294.2,336,0,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:24:02.046716,3,419000655,<NavigationStatus.Undefined: 15>,<TurnRate.NO_TI_RIGHT: 127.0>,8.9,True,72.772642,18.748913,291.1,287,36,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:25:28.708680,3,212531000,<NavigationStatus.AtAnchor: 1>,0,0.8,False,72.634077,18.801777,102.4,298,60,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:25:28.818730,1,419001527,<NavigationStatus.UnderWayUsingEngine: 0>,8,8.6,True,72.736858,18.76278,31,31,49,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:24:39.483215,1,419001527,<NavigationStatus.UnderWayUsingEngine: 0>,-6,8.7,True,72.735762,18.761103,32.1,30,59,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:25:30.738483,1,257993000,<NavigationStatus.UnderWayUsingEngine: 0>,0,10.7,True,72.46568,19.109235,178.5,179,4,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:24:49.222382,1,257993000,<NavigationStatus.UnderWayUsingEngine: 0>,0,10.7,True,72.465605,19.111267,177.6,178,23,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:25:33.408324,1,352823000,<NavigationStatus.UnderWayUsingEngine: 0>,0,11.5,False,72.522192,18.507312,8,8,43,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:24:33.403884,1,352823000,<NavigationStatus.UnderWayUsingEngine: 0>,0,11.4,False,72.521673,18.504075,9,8,42,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:25:33.728267,1,419001481,<NavigationStatus.UnderWayUsingEngine: 0>,0,6.9,True,72.886767,18.929967,58,60,7,<ManeuverIndicator.NotAvailable: 0>
2023-05-25 10:25:36.158179,3,419531000,<NavigationStatus.AtAnchor: 1>,0,0.1,True,72.648983,18.678167,207,295,10,<ManeuverIndicator.NotAvailable: 0>
